id,gram,termID
202,log,"[38, 54, 79, 101, 364, 493, 494, 713, 915, 944, 1333, 1572, 1574, 1575, 1576, 1627, 1630, 1656, 1677, 1693, 1726, 1727, 1807, 1826, 1836, 1840, 1876, 1883, 1886, 1943, 1955, 1968, 1978, 1992, 2024, 2025, 2042, 2046, 2049, 2060, 2084, 2188, 2196, 2267, 2353, 2514, 2603, 2608, 2681, 2718, 2764, 3085, 3197, 3274, 3468]"
203,ogi,"[38, 54, 79, 364, 782, 915, 944, 1333, 1572, 1576, 1627, 1677, 1883, 1968, 1978, 1992, 2024, 2025, 2042, 2046, 2049, 2514, 2603, 2681, 2718, 2764, 3197]"
204,gic,"[38, 54, 75, 79, 782, 944, 1333, 1572, 1576, 1627, 1883, 1978, 1992, 2024, 2025, 2042, 2046, 2049, 2603, 2764, 3197]"
205,rob,"[39, 162, 378, 1592, 1754, 1826, 1882, 1937, 2838, 3288, 3412, 3435]"
206,obl,"[39, 1592, 1754]"
207,ble,"[39, 135, 161, 273, 580, 582, 860, 966, 996, 1045, 1056, 1084, 1206, 1389, 1592, 1754, 2022, 2234, 2296, 2332, 2337, 2585, 2606, 2634, 2679, 2909, 2980, 3047, 3111, 3319, 3348, 3361, 3362, 3495, 3520]"
208,lem,"[39, 337, 379, 889, 1020, 1258, 1592, 1754, 2141, 2361, 2413, 2979, 3385]"
209,em$,"[39, 84, 288, 1088, 1116, 1269, 2321, 3367]"
210,$so,"[40, 44, 52, 200, 203, 274, 440, 480, 494, 1055, 1059, 1260, 1307, 1324, 1333, 1419, 1631, 1917, 1966, 2133, 2548, 2585, 2735, 3012]"
211,sol,"[40, 144, 274, 777, 1034, 1324, 1419, 1754, 2195, 2585]"
212,olv,"[40, 225, 501, 777, 1324, 1754, 1942, 2585, 3378]"
213,lvi,"[40, 225, 1754, 3378]"
214,vin,"[40, 217, 225, 794, 1123, 1754, 2372, 3378]"
215,add,"[41, 71, 603, 878, 1453, 2161, 3513]"
216,ddr,"[41, 71, 603]"
217,dre,"[41, 71, 603, 1835, 2051, 2487]"
218,ssi,"[41, 192, 384, 438, 546, 601, 813, 1002, 1361, 1557, 1675, 1714, 1746, 1750, 1919, 2014, 2028, 2065, 2213, 2296, 2426, 2539, 2862, 2871, 2872, 2988, 3135, 3183, 3242, 3388, 3442, 3489, 3502, 3509]"
219,sin,"[41, 110, 235, 366, 367, 530, 608, 633, 813, 850, 1126, 1230, 1234, 1361, 1435, 1746, 1750, 2391, 2707, 3242, 3389, 3489, 3509]"
220,$is,"[42, 2294, 3424]"
221,iss,"[42, 166, 1714, 2065, 2213, 3442]"
222,ssu,"[42, 1003, 1870]"
223,sue,[42]
224,ue$,"[42, 129, 272, 2150, 2449, 2559, 2641, 2879, 2911, 3541]"
225,cor,"[43, 189, 394, 693, 745, 840, 851, 1017, 1958, 2050, 2597, 2895, 3004, 3304, 3309]"
226,orp,"[43, 840, 851, 1017, 1629, 2294, 2379, 2759, 2799, 3220, 3375, 3424]"
227,rpo,"[43, 851, 1017, 2010, 2209, 2549]"
228,por,"[43, 103, 137, 229, 293, 620, 715, 820, 822, 847, 851, 893, 895, 1017, 1091, 1119, 1242, 1317, 1432, 2108, 2256, 2526, 3307, 3433]"
229,ora,"[43, 64, 152, 336, 517, 851, 1017, 1239, 1317, 1598, 1607, 1659, 1797, 1937, 2040, 3073, 3107, 3161, 3350, 3433]"
230,rat,"[43, 64, 75, 104, 114, 152, 213, 257, 361, 369, 469, 489, 517, 586, 617, 619, 726, 729, 770, 842, 851, 980, 992, 1016, 1017, 1209, 1239, 1246, 1253, 1265, 1274, 1275, 1293, 1352, 1442, 1568, 1598, 1600, 1644, 1735, 1762, 1791, 1804, 2040, 2081, 2082, 2182, 2191, 2304, 2319, 2381, 2385, 2394, 2398, 2525, 2527, 2703, 2902, 2904, 3001, 3016, 3070, 3108, 3161, 3228, 3283, 3384, 3492]"
231,te$,"[43, 68, 94, 142, 277, 353, 526, 586, 617, 636, 749, 762, 886, 900, 960, 964, 978, 992, 1065, 1109, 1199, 1205, 1253, 1274, 1454, 1476, 1491, 1617, 1672, 1764, 1800, 1811, 1869, 2026, 2050, 2077, 2081, 2082, 2195, 2209, 2210, 2222, 2226, 2249, 2254, 2274, 2342, 2405, 2671, 2700, 2955, 2982, 3033, 3052, 3059, 3137, 3490]"
232,soc,"[44, 52, 203, 386, 480, 494, 1055, 1059, 1232, 1260, 1333, 1631, 1721, 1728, 1917, 1966, 2064, 2133]"
233,oci,"[44, 52, 203, 386, 480, 494, 1055, 1059, 1232, 1260, 1333, 1436, 1631, 1721, 1728, 1917, 1966, 2064, 2133]"
234,esp,"[45, 925, 1056, 1559, 1723, 2535, 2597, 2905]"
235,spo,"[45, 137, 875, 887, 1056, 1091, 1653, 2364, 2535, 2597, 2905, 3217]"
236,pon,"[45, 168, 838, 875, 887, 1056, 1103, 2535, 2597, 2905]"
237,ons,"[45, 321, 460, 491, 726, 875, 887, 954, 1034, 1056, 1319, 1325, 1355, 1366, 1527, 1604, 1736, 1892, 1911, 1984, 2001, 2159, 2319, 2407, 2535, 2685, 2688, 2905, 2931, 3006, 3017, 3021, 3385, 3402, 3439, 3485]"
238,nsi,"[45, 194, 413, 460, 726, 850, 1000, 1056, 1160, 1300, 1347, 1700, 1707, 1788, 2001, 2017, 2416, 2587, 2740, 2869, 2956, 3190, 3233, 3391, 3392, 3393]"
239,sib,"[45, 704, 1056, 1919, 2296, 3267, 3502]"
240,ibi,"[45, 704, 1919, 3267, 3436, 3502]"
241,bil,"[45, 132, 133, 162, 378, 568, 703, 704, 791, 998, 1085, 1308, 1548, 1591, 1737, 1773, 1859, 1919, 1947, 2252, 2465, 2511, 2725, 2792, 3045, 3112, 3223, 3267, 3306, 3307, 3436, 3443, 3502, 3538]"
242,ili,"[45, 59, 132, 133, 142, 162, 313, 378, 568, 704, 767, 783, 791, 998, 1085, 1165, 1308, 1548, 1591, 1633, 1649, 1737, 1773, 1859, 1919, 1947, 2251, 2252, 2366, 2465, 2511, 2725, 2792, 3045, 3112, 3223, 3267, 3306, 3307, 3436, 3443, 3502, 3538]"
243,lit,"[45, 53, 132, 133, 142, 162, 171, 198, 313, 480, 568, 600, 704, 791, 862, 998, 1076, 1085, 1165, 1308, 1465, 1537, 1548, 1591, 1640, 1649, 1737, 1767, 1773, 1791, 1859, 1919, 1947, 2252, 2300, 2465, 2511, 2533, 2542, 2725, 2792, 2918, 2919, 3045, 3112, 3223, 3267, 3306, 3307, 3391, 3392, 3436, 3443, 3502, 3538]"
244,ity,"[45, 132, 133, 162, 171, 209, 313, 330, 483, 542, 568, 600, 643, 704, 715, 791, 819, 820, 862, 998, 1066, 1085, 1165, 1167, 1277, 1303, 1308, 1335, 1375, 1400, 1465, 1483, 1536, 1537, 1548, 1591, 1610, 1622, 1634, 1640, 1649, 1737, 1738, 1767, 1773, 1785, 1859, 1917, 1919, 2252, 2260, 2300, 2416, 2465, 2511, 2541, 2542, 2630, 2636, 2686, 2687, 2707, 2725, 2741, 2792, 2806, 2918, 2959, 3021, 3045, 3112, 3190, 3208, 3215, 3223, 3234, 3267, 3306, 3307, 3340, 3380, 3391, 3392, 3436, 3443, 3458, 3488, 3502, 3538]"
245,ty$,"[45, 132, 133, 162, 171, 203, 209, 300, 313, 330, 483, 542, 568, 600, 643, 673, 704, 715, 791, 811, 819, 861, 862, 934, 948, 998, 1066, 1085, 1165, 1167, 1277, 1303, 1308, 1332, 1335, 1375, 1400, 1404, 1425, 1465, 1483, 1536, 1537, 1548, 1591, 1610, 1622, 1634, 1640, 1649, 1681, 1737, 1738, 1767, 1768, 1773, 1785, 1859, 1917, 1919, 2127, 2252, 2260, 2300, 2324, 2416, 2465, 2511, 2541, 2542, 2630, 2636, 2686, 2687, 2707, 2741, 2758, 2792, 2806, 2918, 2959, 3045, 3112, 3190, 3208, 3215, 3223, 3234, 3267, 3306, 3307, 3340, 3380, 3392, 3436, 3443, 3458, 3488, 3502, 3538]"
246,$et,"[46, 74, 450, 1664, 1727]"
247,thi,"[46, 50, 74, 805, 811, 2675, 2730]"
248,hic,"[46, 74, 154, 1613, 2782, 2799, 3007, 3149, 3220, 3259, 3335, 3375, 3461]"
249,101,"[47, 1587, 2092, 2317, 2973, 3003, 3086, 3203]"
250,01$,"[47, 78, 342, 1287, 1571, 1587, 2078, 2092, 2317, 2760, 2769, 2795, 2897, 2929, 2932, 2935, 2973, 3003, 3086, 3203, 3516, 3527, 3540]"
251,nte,"[48, 124, 145, 185, 277, 356, 361, 369, 435, 442, 464, 476, 519, 538, 616, 651, 770, 785, 802, 827, 859, 876, 955, 980, 992, 1105, 1122, 1164, 1171, 1236, 1246, 1257, 1317, 1321, 1345, 1394, 1398, 1445, 1466, 1513, 1519, 1555, 1865, 2005, 2020, 2055, 2075, 2130, 2143, 2155, 2209, 2271, 2549, 2620, 2671, 2822, 2869, 3028, 3035, 3040, 3083, 3115, 3162, 3191, 3234, 3379, 3464, 3470]"
252,tex,"[48, 2320, 2642, 3040, 3505]"
253,ext,"[48, 194, 278, 537, 1300, 1788, 2038, 2167, 2210, 2334, 3040, 3505]"
254,xt$,"[48, 3505]"
255,$si,"[49, 190, 373, 465, 819, 866, 1109, 1303, 1856, 2232, 2391, 2395, 2536, 2537, 2707, 2842, 3101, 3113, 3463]"
256,sit,"[49, 224, 465, 483, 607, 810, 920, 1109, 1483, 1622, 1707, 2111, 2200, 2274, 2286, 2392, 2416, 3190, 3217, 3340, 3391]"
257,itu,"[49, 446, 465, 758, 837, 863, 1199, 1739, 2097]"
258,tua,"[49, 405, 465, 827, 1063, 1094, 1137, 1612, 1867, 1892, 2654]"
259,uat,"[49, 296, 402, 426, 465, 567, 690, 978, 1764, 2077, 2095]"
260,tes,"[49, 187, 197, 426, 574, 609, 770, 774, 1159, 1349, 1485, 1550, 1731, 2262, 2697, 3223, 3495, 3497]"
261,$wi,"[50, 651, 907, 959, 1095, 2168, 2467]"
262,wit,"[50, 2168, 3294]"
263,ith,"[50, 2168, 2188, 2196, 2369, 2374, 3269, 3312]"
264,hin,"[50, 805, 2206, 2248, 2485, 2507, 2513, 2572, 2675, 3011, 3177, 3294]"
265,in$,"[50, 67, 348, 411, 672, 865, 930, 1388, 1715, 1722, 1741, 1994, 2498, 2532, 2737, 2791, 2961, 3147]"
266,$ch,"[51, 96, 196, 204, 348, 395, 484, 723, 869, 909, 1541, 1545, 1648, 1951, 2315, 2327, 2328, 2494, 2633, 3087, 3148, 3313, 3410]"
267,cha,"[51, 66, 204, 348, 366, 420, 484, 656, 723, 869, 909, 911, 2315, 2328, 2484, 2633, 2981, 3519]"
268,han,"[51, 66, 173, 292, 368, 420, 656, 723, 909, 911, 1041, 1106, 1624, 1898, 1953, 2072, 2315, 2477, 2981, 3160, 3387]"
269,ang,"[51, 656, 723, 908, 909, 911, 1532, 2165, 2193, 2335, 2979, 3265, 3273, 3286]"
270,ngi,"[51, 911, 1276, 2097, 2384, 3079]"
271,gin,"[51, 351, 699, 801, 911, 1276, 1423, 1741, 1745, 1797, 2061, 2384, 2958, 2961, 3079, 3159]"
272,cio,"[52, 480, 494, 1260, 1333, 1527, 1966, 2133]"
273,io-,"[52, 480, 1260, 1966, 2064, 2133]"
274,o-e,[52]
275,-ec,"[52, 559]"
276,ono,"[52, 211, 479, 559, 756, 796, 1146, 1150, 1297, 1819, 2189, 3118, 3119, 3460]"
277,nom,"[52, 165, 211, 559, 756, 796, 1146, 1150, 1297, 1603, 2181, 2189, 2954, 3186, 3272, 3460]"
278,omi,"[52, 165, 211, 559, 1146, 1150, 1297, 1503, 2181, 2531, 2595, 2921, 2954, 3272, 3275, 3488]"
279,mic,"[52, 211, 243, 559, 634, 648, 712, 902, 1146, 1146, 1150, 1297, 1580, 1844, 2007, 2008, 2196, 2250, 2595, 2730, 3269, 3272, 3275, 3276, 3488]"
280,$po,"[53, 95, 166, 224, 245, 620, 761, 861, 872, 893, 894, 950, 971, 1021, 1258, 1429, 1703, 1801, 1802, 1919, 1950, 2121, 2181, 2198, 2256, 2263, 2296, 2316, 2527, 2646, 2648, 2799, 2844, 2852, 2904, 3006, 3028, 3307, 3358, 3417, 3426]"
281,pol,"[53, 95, 480, 761, 872, 1429, 1801, 1802, 2181, 2209, 2210, 2263, 2353, 2549, 2603, 2646, 2718, 2799, 3417, 3426]"
282,oli,"[53, 95, 480, 620, 872, 1034, 1429, 1742, 2726, 2738, 3524]"
283,iti,"[53, 224, 346, 359, 409, 480, 594, 595, 607, 765, 798, 810, 878, 904, 1062, 1266, 1356, 1394, 1414, 1453, 1530, 1542, 1602, 1707, 1790, 1915, 1995, 2111, 2126, 2129, 2161, 2200, 2219, 2239, 2286, 2392, 2415, 2476, 2645, 2803, 3005, 3006, 3175, 3190, 3217, 3346, 3391]"
284,$te,"[54, 79, 101, 129, 158, 187, 197, 473, 615, 675, 678, 720, 750, 915, 983, 1097, 1162, 1402, 1907, 2320, 2575, 3033, 3163, 3223, 3433, 3495, 3497, 3505]"
285,tec,"[54, 101, 129, 720, 915, 1260, 1402, 1421, 1507, 1708, 1855, 1977, 2130, 3163, 3170, 3237, 3308]"
286,ech,"[54, 66, 101, 129, 720, 915, 1260, 1402, 1507, 1687, 2981, 2992, 3163]"
287,chn,"[54, 101, 129, 720, 915, 1260, 3163]"
288,hno,"[54, 79, 101, 915]"
289,nol,"[54, 79, 101, 915]"
290,olo,"[54, 79, 101, 493, 494, 713, 915, 944, 1333, 1572, 1574, 1575, 1576, 1627, 1630, 1656, 1677, 1693, 1726, 1727, 1807, 1826, 1836, 1840, 1883, 1886, 1955, 1968, 1992, 2024, 2025, 2042, 2046, 2049, 2060, 2084, 2353, 2603, 2608, 2640, 2718, 2735, 2764, 3085, 3153, 3468]"
291,$en,"[55, 202, 205, 206, 218, 230, 292, 356, 649, 784, 813, 966, 1004, 1084, 1276, 1364, 1449, 1822, 1898, 2103, 2178, 2384, 2411, 2658, 2703, 2979, 3021, 3047, 3079, 3110, 3160, 3213, 3380]"
292,env,"[55, 230, 2150, 2151, 2658]"
293,nvi,"[55, 230]"
294,vir,"[55, 230, 1094, 3078]"
295,iro,"[55, 230]"
296,ron,"[55, 60, 230, 328, 341, 641, 1951, 2177, 3118, 3119, 3182, 3399]"
297,onm,"[55, 230]"
298,nme,"[55, 230, 854, 986, 1126, 2014]"
299,$mu,"[56, 195, 488, 526, 654, 659, 995, 999, 1063, 1454, 1665, 1817, 2000, 2199, 2332, 2336, 2366, 2529, 2678, 2682, 2903, 2956, 3068, 3233, 3302, 3304, 3373, 3440, 3445, 3487]"
300,mus,[56]
301,ust,"[56, 121, 133, 350, 385, 503, 549, 852, 961, 1067, 1274, 1293, 1381, 1503, 1516, 1568, 1701, 2304, 2528, 2838, 3246, 3418, 3435]"
302,st$,"[56, 197, 264, 422, 616, 743, 774, 856, 888, 899, 962, 1067, 1211, 1265, 1306, 1349, 1550, 1677, 1968, 1980, 2515, 2697, 2838, 2876, 3252, 3398, 3414, 3475]"
303,$di,"[57, 159, 163, 235, 261, 338, 438, 463, 467, 483, 605, 759, 807, 826, 848, 853, 906, 975, 1129, 1160, 1179, 1228, 1292, 1314, 1367, 1380, 1629, 1645, 1698, 1731, 1765, 1773, 1934, 2012, 2022, 2076, 2164, 2249, 2346, 2370, 2477, 2587, 2606, 2622, 2651, 2787, 3053, 3130, 3136, 3293, 3392, 3477]"
304,dis,"[57, 159, 163, 261, 438, 467, 807, 826, 995, 1228, 1292, 1698, 1773, 2012, 2022, 2076, 2249, 2622, 2651, 3111, 3136, 3477, 3521]"
305,ist,"[57, 148, 150, 163, 204, 257, 261, 364, 377, 378, 422, 729, 814, 962, 1228, 1265, 1497, 1525, 1543, 1677, 1713, 1743, 1762, 1781, 1845, 1966, 1968, 1979, 1980, 2001, 2002, 2042, 2306, 2345, 2428, 2514, 2622, 2903, 3111, 3136, 3183, 3244, 3398, 3400, 3422, 3519]"
306,sti,"[57, 94, 148, 150, 183, 187, 204, 261, 352, 364, 377, 378, 446, 457, 463, 496, 527, 589, 758, 814, 852, 863, 1053, 1199, 1476, 1509, 1543, 1701, 1829, 1845, 1902, 1979, 2002, 2030, 2428, 2484, 2514, 2668, 2887, 2909, 3111, 3130, 3136, 3246, 3356, 3400, 3418, 3422, 3440, 3519, 3519]"
307,tin,"[57, 81, 90, 119, 187, 214, 231, 236, 250, 261, 267, 293, 337, 352, 407, 409, 553, 567, 578, 589, 594, 642, 654, 659, 702, 717, 719, 748, 814, 852, 954, 994, 1008, 1053, 1073, 1132, 1233, 1242, 1246, 1270, 1277, 1341, 1346, 1350, 1355, 1365, 1394, 1431, 1568, 1647, 2087, 2111, 2204, 2288, 2398, 2424, 2477, 2478, 2532, 2571, 2578, 2652, 2655, 2668, 2793, 2803, 2851, 2852, 3012, 3049, 3062, 3070, 3111, 3136, 3193, 3206, 3237, 3246, 3279, 3308, 3309, 3313, 3346, 3347, 3356, 3364, 3381, 3440, 3521]"
308,ngu,"[57, 1532, 1543, 2002, 2391, 2707, 3111, 3265, 3286]"
309,gui,"[57, 1196, 1473, 1543, 2002, 3111]"
310,uis,"[57, 607, 1543, 1805, 2002, 2274, 3111]"
311,ish,"[57, 959, 1384, 1716, 2572, 2888, 3111]"
312,sh$,"[57, 959, 1039, 1074]"
313,rop,"[58, 283, 673, 762, 810, 1119, 1415, 1420, 1575, 1694, 1710, 1807, 1883, 1886, 2024, 2049, 2060, 2084, 2162, 2286, 2526, 2663, 3213, 3375]"
314,ope,"[58, 104, 114, 673, 732, 1152, 1442, 1804, 1999, 2162, 2385, 2658, 2663, 3070, 3174]"
315,per,"[58, 104, 114, 125, 159, 174, 415, 443, 477, 521, 673, 679, 929, 969, 1379, 1442, 1443, 1477, 1529, 1537, 1555, 1565, 1566, 1612, 1660, 1686, 1709, 1804, 1832, 1892, 1994, 2162, 2291, 2385, 2456, 2709, 2726, 2727, 2793, 2864, 2866, 3016, 3070, 3244, 3256, 3411, 3436]"
316,erl,"[58, 324, 1689]"
317,rly,"[58, 324, 871, 1494, 2107]"
318,ly$,"[58, 347, 476, 498, 506, 684, 781, 782, 871, 884, 925, 961, 1059, 1288, 1300, 1494, 1643, 1897, 2037, 2073, 2107, 2110, 2171, 2177, 2380, 2439, 2530, 2621, 2799, 2843, 3046, 3143, 3186]"
319,$ut,"[59, 313, 767, 783]"
320,uti,"[59, 144, 163, 222, 274, 313, 446, 659, 702, 758, 767, 783, 863, 903, 1416, 1441, 1539, 1577, 1967, 3279]"
321,til,"[59, 313, 767, 783, 1649, 1817, 2366]"
322,liz,"[59, 767, 783, 1030, 1202, 1235, 1345, 1631, 1867, 2370, 2495, 2574, 2757, 2861, 3195, 3395]"
323,ize,"[59, 434, 783, 935, 970, 1030, 1775, 2495, 2531, 2536, 3195, 3354, 3518, 3521]"
324,ze$,"[59, 970, 2536]"
325,onf,"[60, 184, 246, 1275, 1928, 2450, 2922, 3492, 3498]"
326,nfr,"[60, 325]"
327,fro,"[60, 341]"
328,nta,"[60, 155, 223, 230, 319, 340, 412, 823, 921, 1020, 1135, 1258, 1280, 1289, 1560, 1565, 1566, 1567, 1719, 1753, 1798, 2029, 2141, 2203, 2275, 2465, 2479, 2509, 2979, 3060, 3256, 3385, 3501]"
329,tat,"[60, 83, 137, 142, 145, 148, 150, 155, 198, 223, 340, 667, 766, 1020, 1065, 1082, 1135, 1216, 1258, 1567, 1617, 1641, 1719, 1753, 1770, 1857, 1911, 1947, 2291, 2425, 2428, 2501, 2541, 2750, 2804, 2823, 2875, 3051, 3256, 3316, 3365, 3385]"
330,ona,"[60, 104, 116, 136, 179, 442, 444, 601, 632, 654, 659, 679, 798, 857, 863, 882, 933, 1019, 1062, 1257, 1345, 1513, 1537, 1544, 1555, 1577, 1616, 1735, 1753, 2096, 2110, 2161, 2164, 2182, 2281, 2286, 2370, 2415, 2501, 2526, 2534, 2541, 2542, 2566, 2587, 2740, 2804, 2875, 2918, 2956, 3022, 3233, 3300, 3336, 3392, 3500]"
331,nal,"[60, 104, 116, 128, 136, 179, 251, 442, 444, 456, 537, 538, 601, 654, 659, 679, 714, 775, 798, 857, 863, 882, 933, 1019, 1062, 1257, 1327, 1345, 1394, 1513, 1537, 1544, 1555, 1616, 1735, 1753, 1856, 1931, 2096, 2097, 2110, 2131, 2161, 2164, 2182, 2240, 2281, 2286, 2300, 2370, 2415, 2501, 2526, 2534, 2542, 2566, 2587, 2740, 2804, 2918, 2954, 2956, 2958, 3022, 3216, 3233, 3300, 3336, 3383, 3392, 3471, 3500]"
332,$wo,"[61, 208, 238, 303, 937, 938, 1134, 1256, 1792, 1918, 2037, 3050]"
333,wor,"[61, 72, 238, 303, 390, 734, 937, 938, 1090, 1134, 1256, 1918, 2037, 3050]"
334,orl,"[61, 72]"
335,rld,"[61, 72]"
336,ld$,"[61, 72, 531, 1406, 1541, 1562, 1792, 2455, 3455]"
337,lob,"[62, 370, 781]"
338,obb,"[62, 3288]"
339,bby,[62]
340,byi,[62]
341,yin,"[62, 324, 1342, 1351, 1589, 2099, 3494]"
342,$we,"[63, 806, 1102, 1396, 1637, 2418, 2446, 2717, 2718, 3283]"
343,wel,"[63, 1637, 3283]"
344,ell,"[63, 124, 507, 827, 919, 924, 1424, 1516, 1519, 1637, 2066, 2080, 2551, 2565, 2573, 2620, 2657, 2714, 2787, 2822, 2913, 3278, 3283]"
345,ll$,"[63, 332, 507, 637, 816, 2094, 2657, 2752, 3167, 3278, 3416]"
346,col,"[64, 258, 764, 1092, 1239, 1693, 1968, 2024, 2084, 2091, 2640, 3153, 3442, 3541]"
347,lla,"[64, 1239, 2913]"
348,lab,"[64, 178, 273, 550, 1239, 1424, 1598, 1837, 2040, 3306]"
349,abo,"[64, 550, 1239, 1598, 2040, 2738]"
350,bor,"[64, 1239, 1598, 2040, 2356, 2620, 2821, 3476]"
351,tiv,"[64, 153, 198, 239, 258, 334, 346, 359, 374, 443, 469, 526, 533, 564, 598, 622, 626, 643, 724, 729, 753, 766, 807, 841, 842, 957, 980, 984, 1026, 1040, 1209, 1210, 1266, 1299, 1375, 1400, 1418, 1441, 1442, 1453, 1542, 1616, 1620, 1705, 1708, 1719, 1757, 1776, 1973, 1974, 2020, 2031, 2036, 2113, 2126, 2129, 2129, 2219, 2227, 2332, 2407, 2476, 2581, 2619, 2630, 2636, 2750, 3016, 3115, 3136, 3190, 3228, 3391, 3402, 3418]"
352,ive,"[64, 153, 198, 258, 270, 334, 346, 359, 374, 443, 469, 483, 512, 533, 564, 579, 598, 622, 626, 724, 729, 753, 766, 807, 841, 842, 957, 977, 980, 984, 1000, 1026, 1040, 1080, 1209, 1210, 1266, 1299, 1300, 1418, 1441, 1442, 1453, 1461, 1483, 1542, 1705, 1708, 1719, 1757, 1776, 1788, 1973, 1974, 2016, 2020, 2031, 2036, 2113, 2126, 2129, 2129, 2219, 2227, 2346, 2407, 2476, 2539, 2581, 2591, 2614, 2619, 2750, 2862, 2869, 3016, 3019, 3046, 3115, 3136, 3228, 3388, 3391, 3402, 3418, 3496, 3497]"
353,ve$,"[64, 153, 198, 258, 270, 334, 359, 374, 443, 469, 533, 564, 579, 598, 622, 626, 724, 729, 753, 766, 777, 807, 841, 842, 980, 984, 997, 1000, 1026, 1040, 1209, 1210, 1266, 1299, 1324, 1357, 1407, 1418, 1441, 1442, 1453, 1542, 1705, 1708, 1719, 1757, 1776, 1788, 1973, 1974, 2016, 2020, 2036, 2113, 2129, 2219, 2407, 2476, 2519, 2539, 2568, 2581, 2614, 2619, 2750, 2862, 2869, 3016, 3115, 3136, 3228, 3391, 3402, 3418]"
354,$go,"[65, 508, 854, 1125, 1126, 1358, 2754, 2755, 2896]"
355,gov,"[65, 854, 1125, 1126]"
356,ern,"[65, 310, 442, 445, 502, 537, 538, 724, 802, 854, 1105, 1125, 1126, 1171, 1345, 1394, 1513, 1628, 2282, 3205]"
357,rna,"[65, 442, 537, 538, 724, 1345, 1394, 1513, 3471]"
358,nce,"[65, 123, 124, 125, 126, 174, 184, 279, 285, 292, 339, 502, 564, 586, 590, 599, 671, 853, 1003, 1025, 1117, 1127, 1131, 1137, 1228, 1251, 1252, 1290, 1325, 1387, 1404, 1432, 1445, 1455, 1473, 1604, 1606, 1628, 1635, 1638, 1709, 1711, 1724, 1730, 1867, 1924, 2032, 2154, 2157, 2299, 2315, 2345, 2346, 2358, 2397, 2431, 2597, 2753, 2842, 3009, 3160, 3180, 3205, 3230, 3244, 3253, 3337, 3446, 3479, 3498]"
359,mec,"[66, 2981]"
360,nis,"[66, 257, 377, 729, 818, 1019, 1716, 1845, 1980, 2572, 3044, 3182, 3474, 3519]"
361,ism,"[66, 488, 505, 1629, 1805, 2294, 2379, 2759, 3044, 3474]"
362,sm$,"[66, 488, 505, 1629, 1805, 1851, 2294, 2379, 3044, 3474]"
363,$jo,"[67, 240, 849, 2496, 2592, 3471]"
364,joi,"[67, 849]"
365,oin,"[67, 644, 849, 1021, 1271, 2198, 2230, 2754, 2755, 2805, 2852, 3028, 3141, 3313]"
366,pri,"[68, 227, 356, 506, 584, 624, 633, 665, 666, 696, 762, 772, 890, 1420, 1803, 2476, 2480, 3109]"
367,riv,"[68, 579, 609, 622, 696, 1080, 2227, 2591, 3019, 3041, 3109, 3496, 3497]"
368,iva,"[68, 239, 396, 526, 609, 622, 696, 1616, 1620, 1869, 2031, 2176, 2227, 2299, 2332, 3041, 3109]"
369,vat,"[68, 239, 609, 622, 825, 960, 1616, 1620, 2031, 2227, 3041, 3109, 3264, 3376, 3402]"
370,$pu,"[69, 366, 994, 1335, 1384, 1681, 1716, 2010, 2784, 2841, 3042, 3043, 3109]"
371,pub,"[69, 1335, 1384, 1681, 2784, 3109]"
372,ubl,"[69, 1327, 1335, 1384, 2337, 2784, 3109]"
373,bli,"[69, 1327, 1335, 1384, 2103, 2784, 3109]"
374,lic,"[69, 95, 100, 135, 246, 591, 850, 872, 1335, 1429, 1742, 2199, 2224, 2375, 2726, 2738, 2784, 2923, 3109, 3524]"
375,$ci,"[70, 844, 2086, 2499, 3218, 3458]"
376,civ,"[70, 2687]"
377,ivi,"[70, 327, 498, 605, 643, 1314, 1375, 1400, 2630, 2636, 2687, 3053, 3190, 3293, 3334]"
378,vic,"[70, 122, 1998]"
379,ss$,"[71, 107, 346, 360, 363, 683, 768, 942, 957, 1095, 1126, 1230, 1273, 1307, 1390, 1396, 1428, 1520, 1527, 1648, 1695, 1885, 1952, 1983, 2241, 2347, 2355, 2438, 2443, 2446, 2453, 2987, 3004, 3065, 3072, 3091, 3105, 3165, 3435, 3445]"
380,rea,"[72, 111, 117, 400, 439, 533, 787, 830, 1202, 1250, 1349, 1350, 1400, 1657, 1752, 1831, 1835, 2051, 2067, 2069, 2739, 3029, 3178, 3273, 3328]"
381,eal,"[72, 681, 692, 695, 787, 948, 1202, 1316, 2071, 2461, 3178]"
382,al-,"[72, 949, 1262, 1263, 1962, 3178]"
383,l-w,[72]
384,-wo,[72]
385,pre,"[73, 111, 145, 155, 202, 205, 206, 207, 236, 271, 340, 374, 668, 753, 763, 942, 991, 993, 1000, 1343, 1372, 1409, 1455, 1488, 1554, 1600, 1650, 1675, 1685, 1705, 1719, 1747, 1753, 2017, 2075, 2171, 2274, 2303, 2405, 2988, 3005, 3031, 3112, 3124, 3206, 3227, 3328, 3509]"
386,red,"[73, 134, 236, 280, 393, 460, 686, 753, 763, 785, 868, 875, 942, 1006, 1247, 1386, 1409, 1422, 1536, 1668, 1772, 2123, 2405, 2429, 2634, 2865, 2960, 3112, 3133, 3301]"
387,edi,"[73, 236, 277, 393, 499, 534, 753, 763, 1536, 1948, 2087, 2405, 3112, 3346, 3456]"
